Determinacion_Nombre,IdEjemplar,Ruta,NombreObjeto,CatalogoGenero_Nombre,CatalogoFamilia_Nombre
"Maurandya antirrhiniflora - Humb. & Bonpl. ex Willd., 1806",3761,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\21 de agosto del 2013\245. 1.76 km al SE de El Tule\,IMG_7585.JPG,Maurandya,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1742,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Rincón de Romos\27 de octubre del 2012\79. 11.75 km al NO de Rincón de Romos\,IMG_9079.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1753,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\01 de noviembre del 2012\81. Laguna seca\,IMG_9360.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1731,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\20 de octubre del 2012\74. 4.5 km al SO de Jesús María\,IMG_8673.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6250,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\14 de marzo del 2014\325. 7 km al NE de El Taray\,IMG_2695.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1763,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\22 de noviembre del 2012\100. Entrada terracería a presa de La Araña\,IMG_0503.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6255,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\21 de mayo del 2014\340. Barranca a 10 km al W de La Congoja\,IMG_3571.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3711,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\24 de mayo del 2013\151. Presa El Capulín, 9 km al NW de El Ocote\",IMG_4603.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1765,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\24 de noviembre del 2012\102. Barranca El Rico, rancho El Pelón, a 13 km al NNO de La Congoja\",IMG_0629.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6289,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\15 de Noviembre del 2013\308. Cañada Puentes Cuates\,IMG_0805.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1721,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\04 de octubre del 2012\63. 2 km al E de El Saúz, barranca Cebolletas\",IMG_7506.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6282,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\21 de marzo del 2014\327. El Tecongo\,IMG_20140321_103550139.jpg,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1709,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\27 de septiembre del 2012\55. 2.8 km al NO de la cortina de la presa Túnel de Potrerillos\,IMG_6693.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4184,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\22 de noviembre del 2013\315. 1.7 km al NW de El Ocote\,IMG_1304.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1703,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\22 de septiembre del 2012\51. 7 km al SE de Jaltiche de Arriba\,IMG_6585.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3703,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\22 de mayo del 2013\149. Margen NW de la presa Calles\,IMG_4330.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3707,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\24 de mayo del 2013\150. Presa El Ocote, 2 km al W de El Ocote\",IMG_4489.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1659,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\11 de octubre del 2012\67. 1.3 km al NNO de la Tomatina\,SAM_1899.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1678,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\10 de noviembre del 2012\91. Barranca de Revienta Cuartas, rancho Sierra Hermosa, a 7 km al O de La Congoja\",IMG_9941.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1740,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Pabellón de Arteaga\25 de octubre del 2012\78. Terracería El Garabato-Mesa El Pino, a 4.5 km al SO de Garabatos\",MEMLIMG_8926.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6287,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\30 de mayo del 2014\344. A 4.7 km  al NW de Tapias Viejas\,IMG_3722.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6284,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\21 de marzo del 2014\328. Barranca de Calderón, 4 km al SE de Paredes\",IMG_20140321_132940537.jpg,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1724,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Cosío\18 de octubre del 2012\72. 2 km al SO de Cosío\,IMG_8272.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3758,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\19 de agosto del 2013\241. Hacienda Santa Rosa\,IMG_7224.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1785,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\13 de diciembre del 2012\111. 700m al O de la cortina de la presa Calles\,IMG_1243.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4172,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\06 de noviembre del 2013\300. A 5.65 km al NE de Palo Alto\,MEMLIMG_0269.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3754,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\16 de agosto del 2013\237. 1 km al SE de Tanque de Los Jiménez\,IMG_7100.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3759,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\19 de agosto del 2013\242. 1.06 km al NE dela Hacienda Santa Rosa\,IMG_7362.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3760,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\19 de agosto del 2013\243. Rancho Sierra Brava\,IMG_7400.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4168,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\16 de octubre del 2013\294. 9 km al NW de La Congoja\,MEMLIMG_9394.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3689,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\19 de abril del 2013\144. 2 km al NE de Asientos\,IMG_3900.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4159,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\25 de septiembre del 2013\276. A 7.7km al NO de Venaderos\,IMG_8349.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4155,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\20 de septiembre del 2013\274. 3.6 km al NW de La Congoja\,IMG_0528.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1734,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\20 de octubre del 2012\75. Cortina de la presa El Jarabe, 4.5 km al Se de Jesús María\",IMG_8747.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3727,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\24 de junio del 2013\170. 1.20 km al SO de Los Conos\,IMG_5631.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1725,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Cosío\18 de octubre del 2012\73. 3.5 km al SO de Cosío\,MEMLIMG_8420.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3728,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\24 de junio del 2013\172. 3.50 km al NE de Palo Alto\,IMG_5674.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3729,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\17 de julio del 2013\198. Barranca la Palma, 5.35km al NE de Palo Alto\",MEMLIMG_0169.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3730,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\17 de julio del 2013\199. Barranca de La Mina a 6.7 al NE de Palo Alto\,IMG_0305.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3768,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\26 de agosto del 2013\251. A 2.3 km al NE de presa Los Alamitos\,IMG_8143.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4139,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\28 de agosto del 2013\253. A7.2 km al NE de Instituto Tecnologico del Llano\,IMG_8374.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3715,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\07 de junio del 2013\155. Presa la Araña\,IMG_4843.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3726,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Pabellón de Arteaga\21 de junio del 2013\168. Alrededores de presa de Garabato\,MEMLIMG_5590.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3748,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\12 de agosto del 2013\233. 3.20 km al NW de Gracias a Dios\,IMG_6792.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6245,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\06 de marzo del 2014\323. A 11km al NE del Terrero del Refugio\,MEMLIMG_2557.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1711,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\29 de septiembre del 2012\59. 2 km al NE de El Gatuño\,MEMLIMG_7130.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3750,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Cosío\14 de agosto del 2013\235. 1.20 km al SW de El Salero\,IMG_6920.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3662,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\13 de marzo del 2013\122. Alrededores de presa El Niagara\,IMG_2386.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3471,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\09 de agosto del 2013\226. 1.7km al SSW de Francisco Sarabia\,SAM_2028.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3476,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\31 de julio del 2013\211. 1.7 km al NE de Cienega de Gallardo\,IMG_0311.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3477,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\31 de julio del 2013\210. 1 km al E de Cienega de Gallardo\,IMG_0307.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3483,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\29 de julio del 2013\207. 1.6 km al N de Hda. San Bartolo\,SAM_1537.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3485,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\29 de julio del 2013\206. Ladera NE del Cerro los Gallos\,SAM_1510.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",5610,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Pabellón de Arteaga\09 de octubre del 2013\290. Falda SE de Cerro Alto, a 4.6 km al NW de El Garabato\",MEMLIMG_9887.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3716,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Rincón de Romos\20 de junio del 2013\162. Márgenes de la presa de Escaleras a 2.5 km al NNO de Rincón de Romos\,IMG_5283.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",6256,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Tepezalá\4 de julio del 2014\359. 4 km al SW de Tepezalá\,IMG_4252.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4144,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San Francisco de los Romo\04 de septiembre del 2013\259. a 4.7 km al O de hacienda El Garabato\,MEMLIMG_9004.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1660,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\13 de octubre del 2012\69. Bordo al extremo SO  de Plutarco Elias Calles\,IMG_7982.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3666,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\20 de marzo del 2013\129. Barranca Las Moras, 1 km al SE de la cortina de la presa Las Moras\",IMG_2644.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3467,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\09 de agosto del 2013\227.1.5 km al SW de Francisco Sarabia\,SAM_2099.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3654,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\06 de marzo del 2013\117. 3 km al NE de Los Caños\,IMG_2064.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3521,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\14 de junio del 2013\159. Barranca al extremo NE de San José de Gracia\,S1053122.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3518,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\12 de junio del 2013\158. Tunel de Potrerillo, 1.5 km al E de Boca del Tunel de Potrerillo\",IMG_5031.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3510,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Cosío\05 de abril del 2013\137. 1.8 al NO de Cosío\,IMG_3240.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3496,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\1° de julio del 2013\182. Presa El Capulín\,IMG_6121.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",5578,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\06 de marzo del 2013\117. 3 km al NE de Los Caños\,IMG_2066.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3493,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\03 de julio del 2013\187. 4 km al SSE de Pilotos\,SAM_1201.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3492,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\03 de julio del 2013\186. 2.25 km al SSE de Pilotos\,SAM_1301.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3491,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San Francisco de los Romo\04 de julio del 2013\195. 3 km al E de San Francisco de los Romo\,SAM_1307.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3669,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\22 de marzo del 2013\132. Barranca Montoro a 7.5 km al NO de Milpillas\,IMG_2803.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3751,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Cosío\14 de agosto del 2013\236. 5.30 km al SW de Cosío\,IMG_7035.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1658,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\06 de octubre del 2012\65. 700 m al SO de EBAZ\,MEMLS1050080.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1747,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\27 de octubre del 2012\80. 3 km al NO de la cortina de la presa El Jocoqui\,MEMLIMG_9167.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1679,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\10 de noviembre del 2012\92. 3 km al O de La Congoja, Bajío La Canoa\",IMG_9971.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3495,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\1° de julio del 2013\183. A 5.8 km al SW de Tapias Viejas\,SAM_1175.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",5606,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Pabellón de Arteaga\09 de octubre del 2013\291. 7.7 km al SW de El Garabato\,IMG_3951.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",1771,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\29 de noviembre del 2012\105. Barranca La Botita\,IMG_0887.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3719,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Rincón de Romos\20 de junio del 2013\164. 1.5 km al NNE de Las Camas\,IMG_5344.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3740,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Rincón de Romos\07 de Agosto del 2013\222. 3 km al SW de La Punta\,MEMLIMG_0021.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3746,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Rincón de Romos\07 de Agosto del 2013\225. 300 m al N de Escaleras\,IMG_0183.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3469,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\09 de agosto del 2013\229. 700 m al SSE de Jesús Terán\,SAM_2132.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3735,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\05 de agosto del 2013\218. 700 m al NW de El Sauz de la Labor\,SAM_1902.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3468,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\09 de agosto del 2013\227.1.5 km al SW de Francisco Sarabia\,SAM_2106.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3722,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Rincón de Romos\20 de junio del 2013\165. Arroyo La Boquilla a 500 m al O de La Boquilla\,MEMLIMG_0073.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3764,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\23 de agosto del 2013\249. 950 m al NE de El Terrero de La Labor\,MEMLIMG_7814.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4179,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\11 de noviembre del 2013\306. 900 m al SE de Asientos\,IMG_0749.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4178,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\08 de noviembre del 2013\305. 4.5 km al E de La Congoja\,IMG_0703.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3747,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\12 de agosto del 2013\232. 1.6 km al SE de Gracias a Dios\,IMG_6641.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3693,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\17 de mayo del 2013\146. La Cienega, 8.5 km al NE del Terrero del Refugio\",MEIMG_4033.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3694,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\22 de mayo del 2013\147. Cañada a 1.2 km al SE de Potrero de los López\,IMG_4164.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3500,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Jesús María\1° de julio del 2013\184. 3 km al SW de Tapias Viejas\,SAM_1110.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3466,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\El Llano\09 de agosto del 2013\230. 1.7 km al SE de Jesús Terán\,SAM_2139.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3486,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\29 de julio del 2013\205. Ladera N del Cerro los Gallos\,SAM_1490.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3743,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Rincón de Romos\07 de Agosto del 2013\223. 3.5 km al W de la Punta\,IMG_0117.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3685,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\17 de abril del 2013\142. Barranca El Carrizal a 4.5 km al NW de San Antonio de los Ríos\,IMG_3693.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3683,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\10 de abril del 2013\141. 4.3 km al W de Asientos\,IMG_3642.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",5599,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\01 de noviembre del 2013\298. Barranca Cebolletas, 2.1km al NE de El Sauz\",IMG_9891.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3698,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\San José de Gracia\22 de mayo del 2013\148.Cañada a 500 m al SE de Rancho Viejo\,IMG_4272.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3675,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\03 de abril del 2013\135. 2 km al SE de Asientos\,IMG_3085.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",4173,"Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Calvillo\06 de noviembre del 2013\301. a 4.8 km al NE de Palo Alto, Calvillo, Cerro de las Manzanillas\",MEMLIMG_0365.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",3676,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Asientos\03 de abril del 2013\136. 2 km al S de Asientos\,IMG_3200.JPG,Mecardonia,Plantaginaceae
"Mecardonia procumbens - (Mill.) Small, 1903",5579,Users\Herbario\Desktop\Proyecto Flora\María Elena\Fotos\Aguascalientes\13 de marzo del 2013\122. Alrededores de presa El Niagara\,IMG_2383.JPG,Mecardonia,Plantaginaceae
"Mentzelia aspera - L., 1753",3216,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Calvillo\05 de junio del 2013\153. 2km al NE de Malpaso\,DSCF4067.JPG,Mentzelia,Loasaceae
"Mentzelia aspera - L., 1753",4440,"Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Tepezalá\02 de agosto del 2013\214. Arroyo las Pilas, 1.3 km al NW de Ex. Hacienda las Pilas\",DSCF4680.JPG,Mentzelia,Loasaceae
"Mentzelia aspera - L., 1753",2043,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\20 de septiembre del 2012\50. 500 m al SO de la cortina de La Presa La Codorniz\,DSCF1075.JPG,Mentzelia,Loasaceae
"Mentzelia aspera - L., 1753",2042,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Asientos\06 de septiembre del 2012\32. 3 km al N de El Llavero\,DSCF0851.jpg,Mentzelia,Loasaceae
"Mentzelia aspera - L., 1753",2041,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\29 de noviembre del 2012\105. Barranca La Botita\,IMG_0876F2.JPG,Mentzelia,Loasaceae
"Mentzelia aspera - L., 1753",2044,Users\Herbario\Desktop\Proyecto Flora\Florencia\Fotos\Calvillo\04 de octubre del 2012\62. 3 km al SO de El Saúz\,DSCF1417.JPG,Mentzelia,Loasaceae
"Mentzelia hispida - Willd., 1799",3215,Users\Herbario\Desktop\Proyecto Flora\Florencia\1. FOTOS\Tepezalá\19 de abril del 2013\143. 4 km al E de Tepezalá\,IMG_3742.JPG,Mentzelia,Loasaceae
